number of cameras: 16 ,number of points: 6 ,number of observations: 52, method: GN, initial lambda: 5.000000

camera id = 0, point id = 0, error_u = -3.524782, error_v = 3.400283
camera id = 7, point id = 5, error_u = -5.909689, error_v = 9.632045
camera id = 8, point id = 5, error_u = -0.355827, error_v = -1.885377
camera id = 9, point id = 5, error_u = 16.039795, error_v = -9.600617
camera id = 10, point id = 5, error_u = 3.833560, error_v = -12.589214
camera id = 13, point id = 5, error_u = 0.761734, error_v = 0.351816
camera id = 15, point id = 5, error_u = 0.205899, error_v = -3.142098
unsuccessful step! iteration = 7, error before = 7473.006051, error next = 235515.051215, lambda = 5000000.000000

camera id = 0, point id = 0, error_u = -1.777215, error_v = 2.546688
camera id = 1, point id = 0, error_u = 1.900754, error_v = -11.167128
camera id = 2, point id = 0, error_u = 0.308090, error_v = -3.033378
camera id = 7, point id = 0, error_u = -5.198237, error_v = 1.772225
camera id = 12, point id = 0, error_u = -40.723827, error_v = 22.918586
camera id = 13, point id = 0, error_u = 0.244933, error_v = -1.723992
camera id = 0, point id = 1, error_u = 11.708635, error_v = 0.494948
camera id = 1, point id = 1, error_u = -12.892349, error_v = 1.725279
camera id = 10, point id = 1, error_u = -19.296280, error_v = -9.964715
camera id = 0, point id = 2, error_u = 1.356869, error_v = 0.569021
camera id = 1, point id = 2, error_u = -27.267409, error_v = 1.022876
camera id = 2, point id = 2, error_u = 7.710361, error_v = 2.302068
camera id = 6, point id = 2, error_u = -6.150378, error_v = -4.290724
camera id = 7, point id = 2, error_u = 25.284065, error_v = 18.140188
camera id = 9, point id = 2, error_u = -13.666750, error_v = -3.512086
camera id = 10, point id = 2, error_u = -39.415694, error_v = -26.602214
camera id = 12, point id = 2, error_u = -5.870049, error_v = -4.978862
camera id = 13, point id = 2, error_u = -7.127254, error_v = 1.760823
camera id = 15, point id = 2, error_u = -8.385230, error_v = -4.987774
camera id = 0, point id = 3, error_u = 1.454969, error_v = 0.496840
camera id = 1, point id = 3, error_u = -27.196058, error_v = 1.482536
camera id = 2, point id = 3, error_u = 8.299242, error_v = 3.567139
camera id = 6, point id = 3, error_u = -5.269602, error_v = -3.498637
camera id = 7, point id = 3, error_u = 25.873265, error_v = 18.034282
camera id = 8, point id = 3, error_u = -4.345082, error_v = 1.269292
camera id = 9, point id = 3, error_u = -12.955380, error_v = -1.793972
camera id = 10, point id = 3, error_u = -39.264352, error_v = -25.545470
camera id = 12, point id = 3, error_u = -5.601401, error_v = -4.663844
camera id = 15, point id = 3, error_u = -8.131066, error_v = -4.813454
camera id = 0, point id = 4, error_u = -1.437350, error_v = -2.086027
camera id = 1, point id = 4, error_u = -25.026527, error_v = -14.828712
camera id = 2, point id = 4, error_u = 0.497388, error_v = 5.356285
camera id = 3, point id = 4, error_u = 2.597333, error_v = 0.829240
camera id = 5, point id = 4, error_u = -1.202270, error_v = 2.406844
camera id = 6, point id = 4, error_u = 5.528654, error_v = -19.226811
camera id = 8, point id = 4, error_u = -2.413146, error_v = -4.291544
camera id = 9, point id = 4, error_u = 13.473408, error_v = -22.585994
camera id = 11, point id = 4, error_u = 5.885718, error_v = -1.489137
camera id = 13, point id = 4, error_u = 1.522599, error_v = 1.940475
camera id = 14, point id = 4, error_u = 6.518583, error_v = 0.108210
camera id = 0, point id = 5, error_u = -0.175981, error_v = 4.567944
camera id = 1, point id = 5, error_u = -4.111680, error_v = -0.629837
camera id = 3, point id = 5, error_u = 3.053060, error_v = 6.606081
camera id = 4, point id = 5, error_u = -1.188010, error_v = -4.382010
camera id = 5, point id = 5, error_u = -1.416717, error_v = 1.619897
camera id = 6, point id = 5, error_u = 4.539973, error_v = -3.279689
camera id = 7, point id = 5, error_u = -5.909689, error_v = 9.632045
camera id = 8, point id = 5, error_u = -0.355827, error_v = -1.885377
camera id = 9, point id = 5, error_u = 16.039795, error_v = -9.600617
camera id = 10, point id = 5, error_u = 3.833560, error_v = -12.589214
camera id = 13, point id = 5, error_u = 0.761734, error_v = 0.351816
camera id = 15, point id = 5, error_u = 0.205899, error_v = -3.142098
unsuccessful step! iteration = 8, error before = 7473.006051, error next = 235208.289602, lambda = 50000000.000000

camera id = 0, point id = 0, error_u = -1.777215, error_v = 2.546688
camera id = 1, point id = 0, error_u = 1.900754, error_v = -11.167128
camera id = 2, point id = 0, error_u = 0.308090, error_v = -3.033378
camera id = 7, point id = 0, error_u = -5.198237, error_v = 1.772225
camera id = 12, point id = 0, error_u = -40.723827, error_v = 22.918586
camera id = 13, point id = 0, error_u = 0.244933, error_v = -1.723992
camera id = 0, point id = 1, error_u = 11.708635, error_v = 0.494948
camera id = 1, point id = 1, error_u = -12.892349, error_v = 1.725279
camera id = 10, point id = 1, error_u = -19.296280, error_v = -9.964715
camera id = 0, point id = 2, error_u = 1.356869, error_v = 0.569021
camera id = 1, point id = 2, error_u = -27.267409, error_v = 1.022876
camera id = 2, point id = 2, error_u = 7.710361, error_v = 2.302068
camera id = 6, point id = 2, error_u = -6.150378, error_v = -4.290724
camera id = 7, point id = 2, error_u = 25.284065, error_v = 18.140188
camera id = 9, point id = 2, error_u = -13.666750, error_v = -3.512086
camera id = 10, point id = 2, error_u = -39.415694, error_v = -26.602214
camera id = 12, point id = 2, error_u = -5.870049, error_v = -4.978862
camera id = 13, point id = 2, error_u = -7.127254, error_v = 1.760823
camera id = 15, point id = 2, error_u = -8.385230, error_v = -4.987774
camera id = 0, point id = 3, error_u = 1.454969, error_v = 0.496840
camera id = 1, point id = 3, error_u = -27.196058, error_v = 1.482536
camera id = 2, point id = 3, error_u = 8.299242, error_v = 3.567139
camera id = 6, point id = 3, error_u = -5.269602, error_v = -3.498637
camera id = 7, point id = 3, error_u = 25.873265, error_v = 18.034282
camera id = 8, point id = 3, error_u = -4.345082, error_v = 1.269292
camera id = 9, point id = 3, error_u = -12.955380, error_v = -1.793972
camera id = 10, point id = 3, error_u = -39.264352, error_v = -25.545470
camera id = 12, point id = 3, error_u = -5.601401, error_v = -4.663844
camera id = 15, point id = 3, error_u = -8.131066, error_v = -4.813454
camera id = 0, point id = 4, error_u = -1.437350, error_v = -2.086027
camera id = 1, point id = 4, error_u = -25.026527, error_v = -14.828712
camera id = 2, point id = 4, error_u = 0.497388, error_v = 5.356285
camera id = 3, point id = 4, error_u = 2.597333, error_v = 0.829240
camera id = 5, point id = 4, error_u = -1.202270, error_v = 2.406844
camera id = 6, point id = 4, error_u = 5.528654, error_v = -19.226811
camera id = 8, point id = 4, error_u = -2.413146, error_v = -4.291544
camera id = 9, point id = 4, error_u = 13.473408, error_v = -22.585994
camera id = 11, point id = 4, error_u = 5.885718, error_v = -1.489137
camera id = 13, point id = 4, error_u = 1.522599, error_v = 1.940475
camera id = 14, point id = 4, error_u = 6.518583, error_v = 0.108210
camera id = 0, point id = 5, error_u = -0.175981, error_v = 4.567944
camera id = 1, point id = 5, error_u = -4.111680, error_v = -0.629837
camera id = 3, point id = 5, error_u = 3.053060, error_v = 6.606081
camera id = 4, point id = 5, error_u = -1.188010, error_v = -4.382010
camera id = 5, point id = 5, error_u = -1.416717, error_v = 1.619897
camera id = 6, point id = 5, error_u = 4.539973, error_v = -3.279689
camera id = 7, point id = 5, error_u = -5.909689, error_v = 9.632045
camera id = 8, point id = 5, error_u = -0.355827, error_v = -1.885377
camera id = 9, point id = 5, error_u = 16.039795, error_v = -9.600617
camera id = 10, point id = 5, error_u = 3.833560, error_v = -12.589214
camera id = 13, point id = 5, error_u = 0.761734, error_v = 0.351816
camera id = 15, point id = 5, error_u = 0.205899, error_v = -3.142098
unsuccessful step! iteration = 9, error before = 7473.006051, error next = 202447.472956, lambda = 500000000.000000

camera id = 0, point id = 0, error_u = -1.777215, error_v = 2.546688
camera id = 1, point id = 0, error_u = 1.900754, error_v = -11.167128
camera id = 2, point id = 0, error_u = 0.308090, error_v = -3.033378
camera id = 7, point id = 0, error_u = -5.198237, error_v = 1.772225
camera id = 12, point id = 0, error_u = -40.723827, error_v = 22.918586
camera id = 13, point id = 0, error_u = 0.244933, error_v = -1.723992
camera id = 0, point id = 1, error_u = 11.708635, error_v = 0.494948
camera id = 1, point id = 1, error_u = -12.892349, error_v = 1.725279
camera id = 10, point id = 1, error_u = -19.296280, error_v = -9.964715
camera id = 0, point id = 2, error_u = 1.356869, error_v = 0.569021
camera id = 1, point id = 2, error_u = -27.267409, error_v = 1.022876
camera id = 2, point id = 2, error_u = 7.710361, error_v = 2.302068
camera id = 6, point id = 2, error_u = -6.150378, error_v = -4.290724
camera id = 7, point id = 2, error_u = 25.284065, error_v = 18.140188
camera id = 9, point id = 2, error_u = -13.666750, error_v = -3.512086
camera id = 10, point id = 2, error_u = -39.415694, error_v = -26.602214
camera id = 12, point id = 2, error_u = -5.870049, error_v = -4.978862
camera id = 13, point id = 2, error_u = -7.127254, error_v = 1.760823
camera id = 15, point id = 2, error_u = -8.385230, error_v = -4.987774
camera id = 0, point id = 3, error_u = 1.454969, error_v = 0.496840
camera id = 1, point id = 3, error_u = -27.196058, error_v = 1.482536
camera id = 2, point id = 3, error_u = 8.299242, error_v = 3.567139
camera id = 6, point id = 3, error_u = -5.269602, error_v = -3.498637
camera id = 7, point id = 3, error_u = 25.873265, error_v = 18.034282
camera id = 8, point id = 3, error_u = -4.345082, error_v = 1.269292
camera id = 9, point id = 3, error_u = -12.955380, error_v = -1.793972
camera id = 10, point id = 3, error_u = -39.264352, error_v = -25.545470
camera id = 12, point id = 3, error_u = -5.601401, error_v = -4.663844
camera id = 15, point id = 3, error_u = -8.131066, error_v = -4.813454
camera id = 0, point id = 4, error_u = -1.437350, error_v = -2.086027
camera id = 1, point id = 4, error_u = -25.026527, error_v = -14.828712
camera id = 2, point id = 4, error_u = 0.497388, error_v = 5.356285
camera id = 3, point id = 4, error_u = 2.597333, error_v = 0.829240
camera id = 5, point id = 4, error_u = -1.202270, error_v = 2.406844
camera id = 6, point id = 4, error_u = 5.528654, error_v = -19.226811
camera id = 8, point id = 4, error_u = -2.413146, error_v = -4.291544
camera id = 9, point id = 4, error_u = 13.473408, error_v = -22.585994
camera id = 11, point id = 4, error_u = 5.885718, error_v = -1.489137
camera id = 13, point id = 4, error_u = 1.522599, error_v = 1.940475
camera id = 14, point id = 4, error_u = 6.518583, error_v = 0.108210
camera id = 0, point id = 5, error_u = -0.175981, error_v = 4.567944
camera id = 1, point id = 5, error_u = -4.111680, error_v = -0.629837
camera id = 3, point id = 5, error_u = 3.053060, error_v = 6.606081
camera id = 4, point id = 5, error_u = -1.188010, error_v = -4.382010
camera id = 5, point id = 5, error_u = -1.416717, error_v = 1.619897
camera id = 6, point id = 5, error_u = 4.539973, error_v = -3.279689
camera id = 7, point id = 5, error_u = -5.909689, error_v = 9.632045
camera id = 8, point id = 5, error_u = -0.355827, error_v = -1.885377
camera id = 9, point id = 5, error_u = 16.039795, error_v = -9.600617
camera id = 10, point id = 5, error_u = 3.833560, error_v = -12.589214
camera id = 13, point id = 5, error_u = 0.761734, error_v = 0.351816
camera id = 15, point id = 5, error_u = 0.205899, error_v = -3.142098
unsuccessful step! iteration = 10, error before = 7473.006051, error next = 99843.503326, lambda = 5000000000.000000

camera id = 0, point id = 0, error_u = -1.777215, error_v = 2.546688
camera id = 1, point id = 0, error_u = 1.900754, error_v = -11.167128
camera id = 2, point id = 0, error_u = 0.308090, error_v = -3.033378
camera id = 7, point id = 0, error_u = -5.198237, error_v = 1.772225
camera id = 12, point id = 0, error_u = -40.723827, error_v = 22.918586
camera id = 13, point id = 0, error_u = 0.244933, error_v = -1.723992
camera id = 0, point id = 1, error_u = 11.708635, error_v = 0.494948
camera id = 1, point id = 1, error_u = -12.892349, error_v = 1.725279
camera id = 10, point id = 1, error_u = -19.296280, error_v = -9.964715
camera id = 0, point id = 2, error_u = 1.356869, error_v = 0.569021
camera id = 1, point id = 2, error_u = -27.267409, error_v = 1.022876
camera id = 2, point id = 2, error_u = 7.710361, error_v = 2.302068
camera id = 6, point id = 2, error_u = -6.150378, error_v = -4.290724
camera id = 7, point id = 2, error_u = 25.284065, error_v = 18.140188
camera id = 9, point id = 2, error_u = -13.666750, error_v = -3.512086
camera id = 10, point id = 2, error_u = -39.415694, error_v = -26.602214
camera id = 12, point id = 2, error_u = -5.870049, error_v = -4.978862
camera id = 13, point id = 2, error_u = -7.127254, error_v = 1.760823
camera id = 15, point id = 2, error_u = -8.385230, error_v = -4.987774
camera id = 0, point id = 3, error_u = 1.454969, error_v = 0.496840
camera id = 1, point id = 3, error_u = -27.196058, error_v = 1.482536
camera id = 2, point id = 3, error_u = 8.299242, error_v = 3.567139
camera id = 6, point id = 3, error_u = -5.269602, error_v = -3.498637
camera id = 7, point id = 3, error_u = 25.873265, error_v = 18.034282
camera id = 8, point id = 3, error_u = -4.345082, error_v = 1.269292
camera id = 9, point id = 3, error_u = -12.955380, error_v = -1.793972
camera id = 10, point id = 3, error_u = -39.264352, error_v = -25.545470
camera id = 12, point id = 3, error_u = -5.601401, error_v = -4.663844
camera id = 15, point id = 3, error_u = -8.131066, error_v = -4.813454
camera id = 0, point id = 4, error_u = -1.437350, error_v = -2.086027
camera id = 1, point id = 4, error_u = -25.026527, error_v = -14.828712
camera id = 2, point id = 4, error_u = 0.497388, error_v = 5.356285
camera id = 3, point id = 4, error_u = 2.597333, error_v = 0.829240
camera id = 5, point id = 4, error_u = -1.202270, error_v = 2.406844
camera id = 6, point id = 4, error_u = 5.528654, error_v = -19.226811
camera id = 8, point id = 4, error_u = -2.413146, error_v = -4.291544
camera id = 9, point id = 4, error_u = 13.473408, error_v = -22.585994
camera id = 11, point id = 4, error_u = 5.885718, error_v = -1.489137
camera id = 13, point id = 4, error_u = 1.522599, error_v = 1.940475
camera id = 14, point id = 4, error_u = 6.518583, error_v = 0.108210
camera id = 0, point id = 5, error_u = -0.175981, error_v = 4.567944
camera id = 1, point id = 5, error_u = -4.111680, error_v = -0.629837
camera id = 3, point id = 5, error_u = 3.053060, error_v = 6.606081
camera id = 4, point id = 5, error_u = -1.188010, error_v = -4.382010
camera id = 5, point id = 5, error_u = -1.416717, error_v = 1.619897
camera id = 6, point id = 5, error_u = 4.539973, error_v = -3.279689
camera id = 7, point id = 5, error_u = -5.909689, error_v = 9.632045
camera id = 8, point id = 5, error_u = -0.355827, error_v = -1.885377
camera id = 9, point id = 5, error_u = 16.039795, error_v = -9.600617
camera id = 10, point id = 5, error_u = 3.833560, error_v = -12.589214
camera id = 13, point id = 5, error_u = 0.761734, error_v = 0.351816
camera id = 15, point id = 5, error_u = 0.205899, error_v = -3.142098
unsuccessful step! iteration = 11, error before = 7473.006051, error next = 60587.901882, lambda = 50000000000.000000

camera id = 0, point id = 0, error_u = -1.777215, error_v = 2.546688
camera id = 1, point id = 0, error_u = 1.900754, error_v = -11.167128
camera id = 2, point id = 0, error_u = 0.308090, error_v = -3.033378
camera id = 7, point id = 0, error_u = -5.198237, error_v = 1.772225
camera id = 12, point id = 0, error_u = -40.723827, error_v = 22.918586
camera id = 13, point id = 0, error_u = 0.244933, error_v = -1.723992
camera id = 0, point id = 1, error_u = 11.708635, error_v = 0.494948
camera id = 1, point id = 1, error_u = -12.892349, error_v = 1.725279
camera id = 10, point id = 1, error_u = -19.296280, error_v = -9.964715
camera id = 0, point id = 2, error_u = 1.356869, error_v = 0.569021
camera id = 1, point id = 2, error_u = -27.267409, error_v = 1.022876
camera id = 2, point id = 2, error_u = 7.710361, error_v = 2.302068
camera id = 6, point id = 2, error_u = -6.150378, error_v = -4.290724
camera id = 7, point id = 2, error_u = 25.284065, error_v = 18.140188
camera id = 9, point id = 2, error_u = -13.666750, error_v = -3.512086
camera id = 10, point id = 2, error_u = -39.415694, error_v = -26.602214
camera id = 12, point id = 2, error_u = -5.870049, error_v = -4.978862
camera id = 13, point id = 2, error_u = -7.127254, error_v = 1.760823
camera id = 15, point id = 2, error_u = -8.385230, error_v = -4.987774
camera id = 0, point id = 3, error_u = 1.454969, error_v = 0.496840
camera id = 1, point id = 3, error_u = -27.196058, error_v = 1.482536
camera id = 2, point id = 3, error_u = 8.299242, error_v = 3.567139
camera id = 6, point id = 3, error_u = -5.269602, error_v = -3.498637
camera id = 7, point id = 3, error_u = 25.873265, error_v = 18.034282
camera id = 8, point id = 3, error_u = -4.345082, error_v = 1.269292
camera id = 9, point id = 3, error_u = -12.955380, error_v = -1.793972
camera id = 10, point id = 3, error_u = -39.264352, error_v = -25.545470
camera id = 12, point id = 3, error_u = -5.601401, error_v = -4.663844
camera id = 15, point id = 3, error_u = -8.131066, error_v = -4.813454
camera id = 0, point id = 4, error_u = -1.437350, error_v = -2.086027
camera id = 1, point id = 4, error_u = -25.026527, error_v = -14.828712
camera id = 2, point id = 4, error_u = 0.497388, error_v = 5.356285
camera id = 3, point id = 4, error_u = 2.597333, error_v = 0.829240
camera id = 5, point id = 4, error_u = -1.202270, error_v = 2.406844
camera id = 6, point id = 4, error_u = 5.528654, error_v = -19.226811
camera id = 8, point id = 4, error_u = -2.413146, error_v = -4.291544
camera id = 9, point id = 4, error_u = 13.473408, error_v = -22.585994
camera id = 11, point id = 4, error_u = 5.885718, error_v = -1.489137
camera id = 13, point id = 4, error_u = 1.522599, error_v = 1.940475
camera id = 14, point id = 4, error_u = 6.518583, error_v = 0.108210
camera id = 0, point id = 5, error_u = -0.175981, error_v = 4.567944
camera id = 1, point id = 5, error_u = -4.111680, error_v = -0.629837
camera id = 3, point id = 5, error_u = 3.053060, error_v = 6.606081
camera id = 4, point id = 5, error_u = -1.188010, error_v = -4.382010
camera id = 5, point id = 5, error_u = -1.416717, error_v = 1.619897
camera id = 6, point id = 5, error_u = 4.539973, error_v = -3.279689
camera id = 7, point id = 5, error_u = -5.909689, error_v = 9.632045
camera id = 8, point id = 5, error_u = -0.355827, error_v = -1.885377
camera id = 9, point id = 5, error_u = 16.039795, error_v = -9.600617
camera id = 10, point id = 5, error_u = 3.833560, error_v = -12.589214
camera id = 13, point id = 5, error_u = 0.761734, error_v = 0.351816
camera id = 15, point id = 5, error_u = 0.205899, error_v = -3.142098
unsuccessful step! iteration = 12, error before = 7473.006051, error next = 7473.006052, lambda = 500000000000.000000

camera id = 0, point id = 0, error_u = -1.777215, error_v = 2.546688
camera id = 1, point id = 0, error_u = 1.900754, error_v = -11.167128
camera id = 2, point id = 0, error_u = 0.308090, error_v = -3.033378
camera id = 7, point id = 0, error_u = -5.198237, error_v = 1.772225
camera id = 12, point id = 0, error_u = -40.723827, error_v = 22.918586
camera id = 13, point id = 0, error_u = 0.244933, error_v = -1.723992
camera id = 0, point id = 1, error_u = 11.708635, error_v = 0.494948
camera id = 1, point id = 1, error_u = -12.892349, error_v = 1.725279
camera id = 10, point id = 1, error_u = -19.296280, error_v = -9.964715
camera id = 0, point id = 2, error_u = 1.356869, error_v = 0.569021
camera id = 1, point id = 2, error_u = -27.267409, error_v = 1.022876
camera id = 2, point id = 2, error_u = 7.710361, error_v = 2.302068
camera id = 6, point id = 2, error_u = -6.150378, error_v = -4.290724
camera id = 7, point id = 2, error_u = 25.284065, error_v = 18.140188
camera id = 9, point id = 2, error_u = -13.666750, error_v = -3.512086
camera id = 10, point id = 2, error_u = -39.415694, error_v = -26.602214
camera id = 12, point id = 2, error_u = -5.870049, error_v = -4.978862
camera id = 13, point id = 2, error_u = -7.127254, error_v = 1.760823
camera id = 15, point id = 2, error_u = -8.385230, error_v = -4.987774
camera id = 0, point id = 3, error_u = 1.454969, error_v = 0.496840
camera id = 1, point id = 3, error_u = -27.196058, error_v = 1.482536
camera id = 2, point id = 3, error_u = 8.299242, error_v = 3.567139
camera id = 6, point id = 3, error_u = -5.269602, error_v = -3.498637
camera id = 7, point id = 3, error_u = 25.873265, error_v = 18.034282
camera id = 8, point id = 3, error_u = -4.345082, error_v = 1.269292
camera id = 9, point id = 3, error_u = -12.955380, error_v = -1.793972
camera id = 10, point id = 3, error_u = -39.264352, error_v = -25.545470
camera id = 12, point id = 3, error_u = -5.601401, error_v = -4.663844
camera id = 15, point id = 3, error_u = -8.131066, error_v = -4.813454
camera id = 0, point id = 4, error_u = -1.437350, error_v = -2.086027
camera id = 1, point id = 4, error_u = -25.026527, error_v = -14.828712
camera id = 2, point id = 4, error_u = 0.497388, error_v = 5.356285
camera id = 3, point id = 4, error_u = 2.597333, error_v = 0.829240
camera id = 5, point id = 4, error_u = -1.202270, error_v = 2.406844
camera id = 6, point id = 4, error_u = 5.528654, error_v = -19.226811
camera id = 8, point id = 4, error_u = -2.413146, error_v = -4.291544
camera id = 9, point id = 4, error_u = 13.473408, error_v = -22.585994
camera id = 11, point id = 4, error_u = 5.885718, error_v = -1.489137
camera id = 13, point id = 4, error_u = 1.522599, error_v = 1.940475
camera id = 14, point id = 4, error_u = 6.518583, error_v = 0.108210
camera id = 0, point id = 5, error_u = -0.175981, error_v = 4.567944
camera id = 1, point id = 5, error_u = -4.111680, error_v = -0.629837
camera id = 3, point id = 5, error_u = 3.053060, error_v = 6.606081
camera id = 4, point id = 5, error_u = -1.188010, error_v = -4.382010
camera id = 5, point id = 5, error_u = -1.416717, error_v = 1.619897
camera id = 6, point id = 5, error_u = 4.539973, error_v = -3.279689
camera id = 7, point id = 5, error_u = -5.909689, error_v = 9.632045
camera id = 8, point id = 5, error_u = -0.355827, error_v = -1.885377
camera id = 9, point id = 5, error_u = 16.039795, error_v = -9.600617
camera id = 10, point id = 5, error_u = 3.833560, error_v = -12.589214
camera id = 13, point id = 5, error_u = 0.761734, error_v = 0.351816
camera id = 15, point id = 5, error_u = 0.205899, error_v = -3.142098
unsuccessful step! iteration = 13, error before = 7473.006051, error next = 7473.006051, lambda = 5000000000000.000000

camera id = 0, point id = 0, error_u = -1.777215, error_v = 2.546688
camera id = 1, point id = 0, error_u = 1.900754, error_v = -11.167128
camera id = 2, point id = 0, error_u = 0.308090, error_v = -3.033378
camera id = 7, point id = 0, error_u = -5.198237, error_v = 1.772225
camera id = 12, point id = 0, error_u = -40.723827, error_v = 22.918586
camera id = 13, point id = 0, error_u = 0.244933, error_v = -1.723992
camera id = 0, point id = 1, error_u = 11.708635, error_v = 0.494948
camera id = 1, point id = 1, error_u = -12.892349, error_v = 1.725279
camera id = 10, point id = 1, error_u = -19.296280, error_v = -9.964715
camera id = 0, point id = 2, error_u = 1.356869, error_v = 0.569021
camera id = 1, point id = 2, error_u = -27.267409, error_v = 1.022876
camera id = 2, point id = 2, error_u = 7.710361, error_v = 2.302068
camera id = 6, point id = 2, error_u = -6.150378, error_v = -4.290724
camera id = 7, point id = 2, error_u = 25.284065, error_v = 18.140188
camera id = 9, point id = 2, error_u = -13.666750, error_v = -3.512086
camera id = 10, point id = 2, error_u = -39.415694, error_v = -26.602214
camera id = 12, point id = 2, error_u = -5.870049, error_v = -4.978862
camera id = 13, point id = 2, error_u = -7.127254, error_v = 1.760823
camera id = 15, point id = 2, error_u = -8.385230, error_v = -4.987774
camera id = 0, point id = 3, error_u = 1.454969, error_v = 0.496840
camera id = 1, point id = 3, error_u = -27.196058, error_v = 1.482536
camera id = 2, point id = 3, error_u = 8.299242, error_v = 3.567139
camera id = 6, point id = 3, error_u = -5.269602, error_v = -3.498637
camera id = 7, point id = 3, error_u = 25.873265, error_v = 18.034282
camera id = 8, point id = 3, error_u = -4.345082, error_v = 1.269292
camera id = 9, point id = 3, error_u = -12.955380, error_v = -1.793972
camera id = 10, point id = 3, error_u = -39.264352, error_v = -25.545470
camera id = 12, point id = 3, error_u = -5.601401, error_v = -4.663844
camera id = 15, point id = 3, error_u = -8.131066, error_v = -4.813454
camera id = 0, point id = 4, error_u = -1.437350, error_v = -2.086027
camera id = 1, point id = 4, error_u = -25.026527, error_v = -14.828712
camera id = 2, point id = 4, error_u = 0.497388, error_v = 5.356285
camera id = 3, point id = 4, error_u = 2.597333, error_v = 0.829240
camera id = 5, point id = 4, error_u = -1.202270, error_v = 2.406844
camera id = 6, point id = 4, error_u = 5.528654, error_v = -19.226811
camera id = 8, point id = 4, error_u = -2.413146, error_v = -4.291544
camera id = 9, point id = 4, error_u = 13.473408, error_v = -22.585994
camera id = 11, point id = 4, error_u = 5.885718, error_v = -1.489137
camera id = 13, point id = 4, error_u = 1.522599, error_v = 1.940475
camera id = 14, point id = 4, error_u = 6.518583, error_v = 0.108210
camera id = 0, point id = 5, error_u = -0.175981, error_v = 4.567944
camera id = 1, point id = 5, error_u = -4.111680, error_v = -0.629837
camera id = 3, point id = 5, error_u = 3.053060, error_v = 6.606081
camera id = 4, point id = 5, error_u = -1.188010, error_v = -4.382010
camera id = 5, point id = 5, error_u = -1.416717, error_v = 1.619897
camera id = 6, point id = 5, error_u = 4.539973, error_v = -3.279689
camera id = 7, point id = 5, error_u = -5.909689, error_v = 9.632045
camera id = 8, point id = 5, error_u = -0.355827, error_v = -1.885377
camera id = 9, point id = 5, error_u = 16.039795, error_v = -9.600617
camera id = 10, point id = 5, error_u = 3.833560, error_v = -12.589214
camera id = 13, point id = 5, error_u = 0.761734, error_v = 0.351816
camera id = 15, point id = 5, error_u = 0.205899, error_v = -3.142098
unsuccessful step! iteration = 14, error before = 7473.006051, error next = 7473.006051, lambda = 50000000000000.000000

camera id = 0, point id = 0, error_u = -1.777215, error_v = 2.546688
camera id = 1, point id = 0, error_u = 1.900754, error_v = -11.167128
camera id = 2, point id = 0, error_u = 0.308090, error_v = -3.033378
camera id = 7, point id = 0, error_u = -5.198237, error_v = 1.772225
camera id = 12, point id = 0, error_u = -40.723827, error_v = 22.918586
camera id = 13, point id = 0, error_u = 0.244933, error_v = -1.723992
camera id = 0, point id = 1, error_u = 11.708635, error_v = 0.494948
camera id = 1, point id = 1, error_u = -12.892349, error_v = 1.725279
camera id = 10, point id = 1, error_u = -19.296280, error_v = -9.964715
camera id = 0, point id = 2, error_u = 1.356869, error_v = 0.569021
camera id = 1, point id = 2, error_u = -27.267409, error_v = 1.022876
camera id = 2, point id = 2, error_u = 7.710361, error_v = 2.302068
camera id = 6, point id = 2, error_u = -6.150378, error_v = -4.290724
camera id = 7, point id = 2, error_u = 25.284065, error_v = 18.140188
camera id = 9, point id = 2, error_u = -13.666750, error_v = -3.512086
camera id = 10, point id = 2, error_u = -39.415694, error_v = -26.602214
camera id = 12, point id = 2, error_u = -5.870049, error_v = -4.978862
camera id = 13, point id = 2, error_u = -7.127254, error_v = 1.760823
camera id = 15, point id = 2, error_u = -8.385230, error_v = -4.987774
camera id = 0, point id = 3, error_u = 1.454969, error_v = 0.496840
camera id = 1, point id = 3, error_u = -27.196058, error_v = 1.482536
camera id = 2, point id = 3, error_u = 8.299242, error_v = 3.567139
camera id = 6, point id = 3, error_u = -5.269602, error_v = -3.498637
camera id = 7, point id = 3, error_u = 25.873265, error_v = 18.034282
camera id = 8, point id = 3, error_u = -4.345082, error_v = 1.269292
camera id = 9, point id = 3, error_u = -12.955380, error_v = -1.793972
camera id = 10, point id = 3, error_u = -39.264352, error_v = -25.545470
camera id = 12, point id = 3, error_u = -5.601401, error_v = -4.663844
camera id = 15, point id = 3, error_u = -8.131066, error_v = -4.813454
camera id = 0, point id = 4, error_u = -1.437350, error_v = -2.086027
camera id = 1, point id = 4, error_u = -25.026527, error_v = -14.828712
camera id = 2, point id = 4, error_u = 0.497388, error_v = 5.356285
camera id = 3, point id = 4, error_u = 2.597333, error_v = 0.829240
camera id = 5, point id = 4, error_u = -1.202270, error_v = 2.406844
camera id = 6, point id = 4, error_u = 5.528654, error_v = -19.226811
camera id = 8, point id = 4, error_u = -2.413146, error_v = -4.291544
camera id = 9, point id = 4, error_u = 13.473408, error_v = -22.585994
camera id = 11, point id = 4, error_u = 5.885718, error_v = -1.489137
camera id = 13, point id = 4, error_u = 1.522599, error_v = 1.940475
camera id = 14, point id = 4, error_u = 6.518583, error_v = 0.108210
